classId,className,classType
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065607,Cytochrome P-450 Enzyme Inhibitors,MESHPA
D065686,Cytochrome P-450 CYP2B6 Inhibitors,MESHPA
D004791,Enzyme Inhibitors,MESHPA
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065607,Cytochrome P-450 Enzyme Inhibitors,MESHPA
D065687,Cytochrome P-450 CYP2C8 Inhibitors,MESHPA
D004791,Enzyme Inhibitors,MESHPA
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065607,Cytochrome P-450 Enzyme Inhibitors,MESHPA
D065688,Cytochrome P-450 CYP2C9 Inhibitors,MESHPA
D004791,Enzyme Inhibitors,MESHPA
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065607,Cytochrome P-450 Enzyme Inhibitors,MESHPA
D065689,Cytochrome P-450 CYP2C19 Inhibitors,MESHPA
D004791,Enzyme Inhibitors,MESHPA
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065607,Cytochrome P-450 Enzyme Inhibitors,MESHPA
D065690,Cytochrome P-450 CYP2D6 Inhibitors,MESHPA
D004791,Enzyme Inhibitors,MESHPA
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065607,Cytochrome P-450 Enzyme Inhibitors,MESHPA
D065691,Cytochrome P-450 CYP2E1 Inhibitors,MESHPA
D004791,Enzyme Inhibitors,MESHPA
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065607,Cytochrome P-450 Enzyme Inhibitors,MESHPA
D065692,Cytochrome P-450 CYP3A Inhibitors,MESHPA
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065693,Cytochrome P-450 Enzyme Inducers,MESHPA
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065693,Cytochrome P-450 Enzyme Inducers,MESHPA
D065694,Cytochrome P-450 CYP1A2 Inducers,MESHPA
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065693,Cytochrome P-450 Enzyme Inducers,MESHPA
D065695,Cytochrome P-450 CYP2B6 Inducers,MESHPA
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065693,Cytochrome P-450 Enzyme Inducers,MESHPA
D065696,Cytochrome P-450 CYP2C8 Inducers,MESHPA
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065693,Cytochrome P-450 Enzyme Inducers,MESHPA
D065697,Cytochrome P-450 CYP2C19 Inducers,MESHPA
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065693,Cytochrome P-450 Enzyme Inducers,MESHPA
D065698,Cytochrome P-450 CYP2C9 Inducers,MESHPA
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065693,Cytochrome P-450 Enzyme Inducers,MESHPA
D065699,Cytochrome P-450 CYP2D6 Inducers,MESHPA
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065693,Cytochrome P-450 Enzyme Inducers,MESHPA
D065700,Cytochrome P-450 CYP2E1 Inducers,MESHPA
D020228,MeSH Pharmacologic Actions (MESHPA),MESHPA
D045504,Molecular Mechanisms of Pharmacological Action,MESHPA
D065606,Metabolic Side Effects of Drugs and Substances,MESHPA
D065693,Cytochrome P-450 Enzyme Inducers,MESHPA
D065701,Cytochrome P-450 CYP3A Inducers,MESHPA
