rxcui,name,tty,SourceId,SourceName,Relation,SourceUrl,classId
2020,carbimazole,IN,325325006,Carbimazole-containing product,DIRECT,http://snomed.info/id/325325006,411399003
6835,methimazole,IN,404864000,Methimazole-containing product,DIRECT,http://snomed.info/id/404864000,411399003
10827,trimethadione,IN,386170005,Trimethadione-containing product,DIRECT,http://snomed.info/id/386170005,41399007
32894,paramethadione,IN,400424004,Paramethadione-containing product,DIRECT,http://snomed.info/id/400424004,41399007
11124,vancomycin,IN,42082003,Vancomycin-containing product,DIRECT,http://snomed.info/id/42082003,414354007
1539239,dalbavancin,IN,703919003,Dalbavancin-containing product,DIRECT,http://snomed.info/id/703919003,414354007
1547611,oritavancin,IN,704656000,Oritavancin-containing product,DIRECT,http://snomed.info/id/704656000,414354007
473837,telavancin,IN,443552009,Telavancin-containing product,DIRECT,http://snomed.info/id/443552009,414354007
57021,teicoplanin,IN,96014005,Teicoplanin-containing product,DIRECT,http://snomed.info/id/96014005,414354007
384455,tigecycline,IN,418631002,Tigecycline-containing product,DIRECT,http://snomed.info/id/418631002,417898006
10800,trifluoperazine,IN,71699007,Trifluoperazine-containing product,DIRECT,http://snomed.info/id/71699007,45313004
4496,fluphenazine,IN,41365009,Fluphenazine-containing product,DIRECT,http://snomed.info/id/41365009,45313004
8076,perphenazine,IN,41147003,Perphenazine-containing product,DIRECT,http://snomed.info/id/41147003,45313004
8704,prochlorperazine,IN,79129001,Prochlorperazine-containing product,DIRECT,http://snomed.info/id/79129001,45313004
10772,trichlormethiazide,IN,409112007,Trichlormethiazide-containing product,DIRECT,http://snomed.info/id/409112007,45518007
1369,bendroflumethiazide,IN,91135008,Bendroflumethiazide-containing product,DIRECT,http://snomed.info/id/91135008,45518007
19008,benzthiazide,IN,400874008,Benzthiazide-containing product,DIRECT,http://snomed.info/id/400874008,45518007
2396,chlorothiazide,IN,5786005,Chlorothiazide-containing product,DIRECT,http://snomed.info/id/5786005,45518007
3000,cyclopenthiazide,IN,317938008,Cyclopenthiazide-containing product,DIRECT,http://snomed.info/id/317938008,45518007
5487,hydrochlorothiazide,IN,91667005,Hydrochlorothiazide-containing product,DIRECT,http://snomed.info/id/91667005,45518007
5495,hydroflumethiazide,IN,18914005,Hydroflumethiazide-containing product,DIRECT,http://snomed.info/id/18914005,45518007
6860,methyclothiazide,IN,66919007,Methyclothiazide-containing product,DIRECT,http://snomed.info/id/66919007,45518007
8565,polythiazide,IN,85468002,Polythiazide-containing product,DIRECT,http://snomed.info/id/85468002,45518007
10169,sulfacetamide,IN,23827009,Sulfacetamide-containing product,DIRECT,http://snomed.info/id/23827009,59255006
10171,sulfadiazine,IN,371400009,Sulfadiazine-containing product,DIRECT,http://snomed.info/id/371400009,59255006
10172,sulfadimethoxine,IN,51013009,Sulfadimethoxine-containing product,DIRECT,http://snomed.info/id/51013009,59255006
10173,sulfadoxine,IN,371431002,Sulfadoxine-containing product,DIRECT,http://snomed.info/id/371431002,59255006
10174,sulfaguanidine,IN,86939001,Sulfaguanidine-containing product,DIRECT,http://snomed.info/id/86939001,59255006
10175,sulfalene,IN,324407006,Sulfalene-containing product,DIRECT,http://snomed.info/id/324407006,59255006
10178,sulfamethazine,IN,324417001,Sulfamethazine-containing product,DIRECT,http://snomed.info/id/324417001,59255006
10179,sulfamethizole,IN,70254000,Sulfamethizole-containing product,DIRECT,http://snomed.info/id/70254000,59255006
10180,sulfamethoxazole,IN,70047000,Sulfamethoxazole-containing product,DIRECT,http://snomed.info/id/70047000,59255006
10181,sulfamethoxypyridazine,IN,421353001,Sulfamethoxypyridazine-containing product,DIRECT,http://snomed.info/id/421353001,59255006
10184,sulfanilamide,IN,386569003,Sulfanilamide-containing product,DIRECT,http://snomed.info/id/386569003,59255006
10193,sulfathiazole,IN,16867004,Sulfathiazole-containing product,DIRECT,http://snomed.info/id/16867004,59255006
10207,sulfisoxazole,IN,80732005,Sulfisoxazole-containing product,DIRECT,http://snomed.info/id/80732005,59255006
102792,calcium sulfaloxate,IN,324401007,Calcium sulfaloxate-containing product,DIRECT,http://snomed.info/id/324401007,59255006
37320,sulfabenzamide,IN,371428003,Sulfabenzamide-containing product,DIRECT,http://snomed.info/id/371428003,59255006
37333,sulfanilylurea,IN,324427007,Sulfanilylurea-containing product,DIRECT,http://snomed.info/id/324427007,59255006
6572,mafenide,IN,84737005,Mafenide-containing product,DIRECT,http://snomed.info/id/84737005,59255006
9524,sulfasalazine,IN,45844004,Sulfasalazine-containing product,DIRECT,http://snomed.info/id/45844004,59255006
10464,thiamylal,IN,764664004,Thiamylal-containing product,DIRECT,http://snomed.info/id/764664004,60978003
10493,thiopental,IN,349829005,Thiopental-containing product,DIRECT,http://snomed.info/id/349829005,60978003
17381,aprobarbital,IN,398724001,Aprobarbital-containing product,DIRECT,http://snomed.info/id/398724001,60978003
19860,butalbital,IN,96196008,Butalbital-containing product,DIRECT,http://snomed.info/id/96196008,60978003
19874,butobarbital,IN,346359007,Butobarbital-containing product,DIRECT,http://snomed.info/id/346359007,60978003
2978,cyclobarbital,IN,346394000,Cyclobarbital-containing product,DIRECT,http://snomed.info/id/346394000,60978003
477631,butabarbital,IN,9268004,Butabarbital-containing product,DIRECT,http://snomed.info/id/9268004,60978003
5302,hexobarbital,IN,423380000,Hexobarbital-containing product,DIRECT,http://snomed.info/id/423380000,60978003
6758,mephobarbital,IN,46709004,Mephobarbital-containing product,DIRECT,http://snomed.info/id/46709004,60978003
719,amobarbital,IN,73756003,Amobarbital-containing product,DIRECT,http://snomed.info/id/73756003,60978003
8004,pentobarbital,IN,33231001,Pentobarbital-containing product,DIRECT,http://snomed.info/id/33231001,60978003
8134,phenobarbital,IN,51073002,Phenobarbital-containing product,DIRECT,http://snomed.info/id/51073002,60978003
8691,primidone,IN,47120002,Primidone-containing product,DIRECT,http://snomed.info/id/47120002,60978003
9624,secobarbital,IN,42444000,Secobarbital-containing product,DIRECT,http://snomed.info/id/42444000,60978003
10322,talampicillin,IN,96073006,Talampicillin-containing product,INDIRECT,http://snomed.info/id/96073006,6369005
10591,ticarcillin,IN,1148001,Ticarcillin-containing product,INDIRECT,http://snomed.info/id/1148001,6369005
1266,azlocillin,IN,55432002,Azlocillin-containing product,INDIRECT,http://snomed.info/id/55432002,6369005
18687,bacampicillin,IN,82312001,Bacampicillin-containing product,INDIRECT,http://snomed.info/id/82312001,6369005
2015,carbenicillin,IN,34731007,Carbenicillin-containing product,INDIRECT,http://snomed.info/id/34731007,6369005
2181306,methicillin,IN,61862008,Methicillin-containing product,INDIRECT,http://snomed.info/id/61862008,6369005
2625,cloxacillin,IN,68422006,Cloxacillin-containing product,INDIRECT,http://snomed.info/id/68422006,6369005
2968,cyclacillin,IN,69331001,Cyclacillin-containing product,INDIRECT,http://snomed.info/id/69331001,6369005
33277,phenethicillin,IN,14706000,Phenethicillin-containing product,INDIRECT,http://snomed.info/id/14706000,6369005
3356,dicloxacillin,IN,8416000,Dicloxacillin-containing product,INDIRECT,http://snomed.info/id/8416000,6369005
37775,temocillin,IN,96065002,Temocillin-containing product,INDIRECT,http://snomed.info/id/96065002,6369005
4448,floxacillin,IN,96067005,Floxacillin-containing product,INDIRECT,http://snomed.info/id/96067005,6369005
626,amdinocillin,IN,96063009,Amdinocillin-containing product,INDIRECT,http://snomed.info/id/96063009,6369005
627,amdinocillin pivoxil,IN,96064003,Amdinocillin pivoxil-containing product,INDIRECT,http://snomed.info/id/96064003,6369005
6927,mezlocillin,IN,78174002,Mezlocillin-containing product,INDIRECT,http://snomed.info/id/78174002,6369005
723,amoxicillin,IN,27658006,Amoxicillin-containing product,INDIRECT,http://snomed.info/id/27658006,6369005
7233,nafcillin,IN,91169009,Nafcillin-containing product,INDIRECT,http://snomed.info/id/91169009,6369005
733,ampicillin,IN,31087008,Ampicillin-containing product,INDIRECT,http://snomed.info/id/31087008,6369005
7773,oxacillin,IN,83201006,Oxacillin-containing product,INDIRECT,http://snomed.info/id/83201006,6369005
7980,penicillin G,IN,78507004,Penicillin G-containing product,INDIRECT,http://snomed.info/id/78507004,6369005
7984,penicillin V,IN,39359008,Penicillin V-containing product,INDIRECT,http://snomed.info/id/39359008,6369005
8339,piperacillin,IN,74575000,Piperacillin-containing product,INDIRECT,http://snomed.info/id/74575000,6369005
8372,pivampicillin,IN,96072001,Pivampicillin-containing product,INDIRECT,http://snomed.info/id/96072001,6369005
1792723,beta tocopherol,IN,29620001,Beta tocopherol-containing product,DIRECT,http://snomed.info/id/29620001,63822004
2368126,.gamma.-tocopherol,IN,45888006,Gamma tocopherol-containing product,DIRECT,http://snomed.info/id/45888006,63822004
237099,alpha tocopherol,IN,768524003,Alpha-tocopherol-containing product,DIRECT,http://snomed.info/id/768524003,63822004
343048,treprostinil,IN,385682008,Treprostinil-containing product,DIRECT,http://snomed.info/id/385682008,65484006
40138,iloprost,IN,319452005,Iloprost-containing product,DIRECT,http://snomed.info/id/319452005,65484006
8814,epoprostenol,IN,108593000,Epoprostenol-containing product,DIRECT,http://snomed.info/id/108593000,65484006
2669,cod liver oil,IN,34816007,Cod liver oil-containing product,DIRECT,http://snomed.info/id/34816007,70460002
91472,shark liver oil,IN,86389004,Shark liver oil-containing product,DIRECT,http://snomed.info/id/86389004,70460002
91473,halibut liver oil,IN,406459008,Halibut liver oil-containing product,DIRECT,http://snomed.info/id/406459008,70460002
110,oxyquinoline,IN,34217006,Oxyquinoline-containing product,INDIRECT,http://snomed.info/id/34217006,713590000
1114326,indacaterol,IN,703740005,Indacaterol-containing product,DIRECT,http://snomed.info/id/703740005,713590000
115552,trovafloxacin,IN,371322001,Trovafloxacin-containing product,INDIRECT,http://snomed.info/id/371322001,713590000
1243041,ivacaftor,IN,703824001,Ivacaftor-containing product,DIRECT,http://snomed.info/id/703824001,713590000
1305564,quinoline yellow,IN,411319004,Quinoline yellow-containing product,DIRECT,http://snomed.info/id/411319004,713590000
1306286,elvitegravir,IN,714795001,Elvitegravir-containing product,DIRECT,http://snomed.info/id/714795001,713590000
1307619,bosutinib,IN,703586005,Bosutinib-containing product,DIRECT,http://snomed.info/id/703586005,713590000
1363268,cabozantinib,IN,763605009,Cabozantinib-containing product,DIRECT,http://snomed.info/id/763605009,713590000
1364504,bedaquiline,IN,714087008,Bedaquiline-containing product,DIRECT,http://snomed.info/id/714087008,713590000
138099,gemifloxacin,IN,407087003,Gemifloxacin-containing product,INDIRECT,http://snomed.info/id/407087003,713590000
139462,moxifloxacin,IN,371296007,Moxifloxacin-containing product,INDIRECT,http://snomed.info/id/371296007,713590000
1598641,finafloxacin,IN,714690003,Finafloxacin-containing product,INDIRECT,http://snomed.info/id/714690003,713590000
1603296,lenvatinib,IN,714109005,Lenvatinib-containing product,DIRECT,http://snomed.info/id/714109005,713590000
18469,sparfloxacin,IN,96090000,Sparfloxacin-containing product,INDIRECT,http://snomed.info/id/96090000,713590000
1927663,delafloxacin,IN,763596009,Delafloxacin-containing product,INDIRECT,http://snomed.info/id/763596009,713590000
1940643,neratinib,IN,763563007,Neratinib-containing product,DIRECT,http://snomed.info/id/763563007,713590000
1994739,ozenoxacin,IN,763887000,Ozenoxacin-containing product,DIRECT,http://snomed.info/id/763887000,713590000
2054023,tafenoquine,IN,773181000,Tafenoquine-containing product,DIRECT,http://snomed.info/id/773181000,713590000
20875,chloroxine,IN,424004006,Chloroxine-containing product,DIRECT,http://snomed.info/id/424004006,713590000
228476,gatifloxacin,IN,371238005,Gatifloxacin-containing product,INDIRECT,http://snomed.info/id/371238005,713590000
235776,potassium hydroxyquinoline sulfate,IN,404828001,Potassium hydroxyquinoline sulfate-containing product,INDIRECT,http://snomed.info/id/404828001,713590000
2393,chloroquine,IN,14728000,Chloroquine-containing product,INDIRECT,http://snomed.info/id/14728000,713590000
2407,chlorquinaldol,IN,411197006,Clorquinaldol-containing product,INDIRECT,http://snomed.info/id/411197006,713590000
24192,enrofloxacin,IN,702749000,Enrofloxacin-containing product,INDIRECT,http://snomed.info/id/702749000,713590000
25089,flosequinan,IN,319293004,Flosequinan-containing product,DIRECT,http://snomed.info/id/319293004,713590000
2534233,tivozanib,IN,763513002,Tivozanib-containing product,DIRECT,http://snomed.info/id/763513002,713590000
2550,cinoxacin,IN,96081007,Cinoxacin-containing product,INDIRECT,http://snomed.info/id/96081007,713590000
2551,ciprofloxacin,IN,7577004,Ciprofloxacin-containing product,INDIRECT,http://snomed.info/id/7577004,713590000
28872,lomefloxacin,IN,96088001,Lomefloxacin-containing product,INDIRECT,http://snomed.info/id/96088001,713590000
31901,nitroxoline,IN,703482005,Nitroxoline-containing product,DIRECT,http://snomed.info/id/703482005,713590000
3226,dequalinium,IN,350274005,Dequalinium-containing product,DIRECT,http://snomed.info/id/350274005,713590000
3435,iodoquinol,IN,64851009,Iodoquinol-containing product,INDIRECT,http://snomed.info/id/64851009,713590000
35797,rosoxacin,IN,96093003,Rosoxacin-containing product,INDIRECT,http://snomed.info/id/96093003,713590000
37771,temafloxacin,IN,96091001,Temafloxacin-containing product,INDIRECT,http://snomed.info/id/96091001,713590000
3925,enoxacin,IN,96084004,Enoxacin-containing product,INDIRECT,http://snomed.info/id/96084004,713590000
42322,fleroxacin,IN,702750000,Fleroxacin-containing product,INDIRECT,http://snomed.info/id/702750000,713590000
5521,hydroxychloroquine,IN,83490000,Hydroxychloroquine-containing product,INDIRECT,http://snomed.info/id/83490000,713590000
5942,clioquinol,IN,52896000,Clioquinol-containing product,INDIRECT,http://snomed.info/id/52896000,713590000
6694,mefloquine,IN,87567009,Mefloquine-containing product,INDIRECT,http://snomed.info/id/87567009,713590000
720,amodiaquine,IN,64115004,Amodiaquine-containing product,INDIRECT,http://snomed.info/id/64115004,713590000
7240,nalidixic acid,PIN,47602007,Nalidixic acid-containing product,INDIRECT,http://snomed.info/id/47602007,713590000
7517,norfloxacin,IN,49485009,Norfloxacin-containing product,INDIRECT,http://snomed.info/id/49485009,713590000
7623,ofloxacin,IN,96086002,Ofloxacin-containing product,INDIRECT,http://snomed.info/id/96086002,713590000
7778,oxamniquine,IN,714023005,Oxamniquine-containing product,DIRECT,http://snomed.info/id/714023005,713590000
7960,pefloxacin,IN,443149005,Pefloxacin-containing product,INDIRECT,http://snomed.info/id/443149005,713590000
819911,besifloxacin,IN,442915008,Besifloxacin-containing product,INDIRECT,http://snomed.info/id/442915008,713590000
82122,levofloxacin,IN,96087006,Levofloxacin-containing product,INDIRECT,http://snomed.info/id/96087006,713590000
8337,pipemidic acid,PIN,702807004,Pipemidic acid-containing product,INDIRECT,http://snomed.info/id/702807004,713590000
83395,saquinavir,IN,108700005,Saquinavir-containing product,DIRECT,http://snomed.info/id/108700005,713590000
