classId,className,classType
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008632,Decreased Growth Hormone Secretion,PE
N0000009036,Endocrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009805,Pituitary Gland Activity Alteration,PE
N0000008633,Decreased GHRH Activity,PE
N0000009036,Endocrine Activity Alteration,PE
N0000009045,GHRH Activity Alteration,PE
N0000009046,Growth Hormone Releasing Hormone Alteration,PE
N0000009072,Hypothalamic Endocrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008634,Decreased GHRH Secretion,PE
N0000009036,Endocrine Activity Alteration,PE
N0000009046,Growth Hormone Releasing Hormone Alteration,PE
N0000009047,GHRH Secretion Alteration,PE
N0000009072,Hypothalamic Endocrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008635,Decreased GI Motility,PE
N0000009022,Digestive/GI System Activity Alteration,PE
N0000009048,GI Motility Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008636,Decreased GI Smooth Muscle Tone,PE
N0000009022,Digestive/GI System Activity Alteration,PE
N0000009049,GI Smooth Muscle Tone Alteration,PE
N0000009755,Musculoskeletal Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000010268,Smooth Muscle Tone Alteration,PE
N0000175642,Autonomic Nervous System Activity Alteration,PE
N0000175725,Peripheral Nervous System Activity Alteration,PE
N0000008637,Decreased GnRH Activity,PE
N0000009036,Endocrine Activity Alteration,PE
N0000009050,GnRH Activity Alteration,PE
N0000009051,Gonadotropin Releasing Hormone Alteration,PE
N0000009072,Hypothalamic Endocrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008638,Decreased GnRH Secretion,PE
N0000009036,Endocrine Activity Alteration,PE
N0000009051,Gonadotropin Releasing Hormone Alteration,PE
N0000009052,GnRH Secretion Alteration,PE
N0000009072,Hypothalamic Endocrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008636,Decreased GI Smooth Muscle Tone,PE
N0000008639,Decreased Gallbladder Tone,PE
N0000009022,Digestive/GI System Activity Alteration,PE
N0000009049,GI Smooth Muscle Tone Alteration,PE
N0000009755,Musculoskeletal Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000010268,Smooth Muscle Tone Alteration,PE
N0000175642,Autonomic Nervous System Activity Alteration,PE
N0000175725,Peripheral Nervous System Activity Alteration,PE
N0000008635,Decreased GI Motility,PE
N0000008640,Decreased Gastric Motility,PE
N0000009022,Digestive/GI System Activity Alteration,PE
N0000009048,GI Motility Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008636,Decreased GI Smooth Muscle Tone,PE
N0000008641,Decreased Gastric Muscle Tone,PE
N0000009022,Digestive/GI System Activity Alteration,PE
N0000009049,GI Smooth Muscle Tone Alteration,PE
N0000009755,Musculoskeletal Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000010268,Smooth Muscle Tone Alteration,PE
N0000175642,Autonomic Nervous System Activity Alteration,PE
N0000175725,Peripheral Nervous System Activity Alteration,PE
N0000008642,Decreased Gastrin Activity,PE
N0000009056,Gastrin Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008643,Decreased Glomerular Filtration Pressure,PE
N0000009060,Glomerular Filtration Pressure Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009832,Renal/Urological Activity Alteration,PE
N0000008644,Decreased Glucagon Secretion,PE
N0000009036,Endocrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009792,Pancreatic Islet Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000008291,Adrenal Cortical Activity Alteration,PE
N0000008645,Decreased Glucocorticoid Secretion,PE
N0000009036,Endocrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008327,Carbohydrate Metabolism Alteration,PE
N0000008646,Decreased Gluconeogenesis,PE
N0000009057,Generalized Systemic Effects,PE
N0000009061,Glucose Metabolism Alteration,PE
N0000009748,Metabolic Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000008327,Carbohydrate Metabolism Alteration,PE
N0000008333,Cell Glucose Transport Alteration,PE
N0000008647,Decreased Glucose Transport into Cells,PE
N0000009057,Generalized Systemic Effects,PE
N0000009748,Metabolic Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000008648,Decreased Glutamate Activity,PE
N0000009062,Glutamate Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008649,Decreased Glycine Activity,PE
N0000009063,Glycine Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008327,Carbohydrate Metabolism Alteration,PE
N0000008650,Decreased Glycogenesis,PE
N0000009057,Generalized Systemic Effects,PE
N0000009064,Glycogen Metabolism Alteration,PE
N0000009748,Metabolic Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000020040,Polysaccharide Metabolism Alteration,PE
N0000008327,Carbohydrate Metabolism Alteration,PE
N0000008651,Decreased Glycogenolysis,PE
N0000009057,Generalized Systemic Effects,PE
N0000009064,Glycogen Metabolism Alteration,PE
N0000009748,Metabolic Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000020040,Polysaccharide Metabolism Alteration,PE
N0000008327,Carbohydrate Metabolism Alteration,PE
N0000008652,Decreased Glycolysis,PE
N0000009057,Generalized Systemic Effects,PE
N0000009061,Glucose Metabolism Alteration,PE
N0000009748,Metabolic Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000008653,Decreased Granulocytic Cell Destruction,PE
N0000008655,Decreased Hematological Cell Destruction,PE
N0000008758,Decreased Myeloid Cell Destruction,PE
N0000009065,Hematologic Activity Alteration,PE
N0000009066,Hematological Cell Destruction Alteration,PE
N0000009067,Hematological Cell Quantity Alteration,PE
N0000009069,Hemic/Lymphatic Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008654,Decreased Granulocytic Cell Production,PE
N0000008656,Decreased Hematopoiesis,PE
N0000008759,Decreased Myeloid Cell Production,PE
N0000009065,Hematologic Activity Alteration,PE
N0000009067,Hematological Cell Quantity Alteration,PE
N0000009068,Hematopoiesis Alteration,PE
N0000009069,Hemic/Lymphatic Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008655,Decreased Hematological Cell Destruction,PE
N0000009065,Hematologic Activity Alteration,PE
N0000009066,Hematological Cell Destruction Alteration,PE
N0000009067,Hematological Cell Quantity Alteration,PE
N0000009069,Hemic/Lymphatic Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008656,Decreased Hematopoiesis,PE
N0000009065,Hematologic Activity Alteration,PE
N0000009067,Hematological Cell Quantity Alteration,PE
N0000009068,Hematopoiesis Alteration,PE
N0000009069,Hemic/Lymphatic Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008657,Decreased Histamine Activity,PE
N0000008660,Decreased Immunologically Active Biogenic Amine Activity,PE
N0000008663,Decreased Immunologically Active Molecule Activity,PE
N0000009057,Generalized Systemic Effects,PE
N0000009071,Histamine Activity Alteration,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008658,Decreased Histamine Degradation,PE
N0000008661,Decreased Immunologically Active Biogenic Amine Degradation,PE
N0000008664,Decreased Immunologically Active Molecule Degradation,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009075,Immunologically Active Molecule Degradation Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008659,Decreased Histamine Production,PE
N0000008662,Decreased Immunologically Active Biogenic Amine Production,PE
N0000008665,Decreased Immunologically Active Molecule Production,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009076,Immunologically Active Molecule Production Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008660,Decreased Immunologically Active Biogenic Amine Activity,PE
N0000008663,Decreased Immunologically Active Molecule Activity,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008661,Decreased Immunologically Active Biogenic Amine Degradation,PE
N0000008664,Decreased Immunologically Active Molecule Degradation,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009075,Immunologically Active Molecule Degradation Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008662,Decreased Immunologically Active Biogenic Amine Production,PE
N0000008665,Decreased Immunologically Active Molecule Production,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009076,Immunologically Active Molecule Production Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008663,Decreased Immunologically Active Molecule Activity,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008664,Decreased Immunologically Active Molecule Degradation,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009075,Immunologically Active Molecule Degradation Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008665,Decreased Immunologically Active Molecule Production,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009076,Immunologically Active Molecule Production Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008666,Decreased Insulin Secretion,PE
N0000009036,Endocrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009792,Pancreatic Islet Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000008337,Cellular Activity Alteration,PE
N0000008338,Cellular Communication Alteration,PE
N0000008667,Decreased Intercellular Communication,PE
N0000009057,Generalized Systemic Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000010231,Intracellular Communication,PE
N0000008337,Cellular Activity Alteration,PE
N0000008338,Cellular Communication Alteration,PE
N0000008668,Increased Intracellular Communication,PE
N0000009057,Generalized Systemic Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000010231,Intracellular Communication,PE
N0000008307,Blood & Lymphatic Fluid Function Alteration,PE
N0000008669,Decreased Intravascular Volume,PE
N0000009065,Hematologic Activity Alteration,PE
N0000009069,Hemic/Lymphatic Activity Alteration,PE
N0000009732,Intravascular Volume Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008670,Decreased Iodine Organification,PE
N0000009036,Endocrine Activity Alteration,PE
N0000009733,Iodine Organification Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009889,Thyroid Gland Activity Alteration,PE
N0000008671,Decreased Iodine Uptake,PE
N0000009036,Endocrine Activity Alteration,PE
N0000009734,Iodine Uptake Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009889,Thyroid Gland Activity Alteration,PE
N0000008663,Decreased Immunologically Active Molecule Activity,PE
N0000008672,Decreased Kallidin Activity,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008664,Decreased Immunologically Active Molecule Degradation,PE
N0000008673,Decreased Kallidin Degradation,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009075,Immunologically Active Molecule Degradation Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008665,Decreased Immunologically Active Molecule Production,PE
N0000008674,Decreased Kallidin Production,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009076,Immunologically Active Molecule Production Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008663,Decreased Immunologically Active Molecule Activity,PE
N0000008675,Decreased Kinin Activity,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008664,Decreased Immunologically Active Molecule Degradation,PE
N0000008676,Decreased Kinin Degradation,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009075,Immunologically Active Molecule Degradation Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008665,Decreased Immunologically Active Molecule Production,PE
N0000008677,Decreased Kinin Production,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009076,Immunologically Active Molecule Production Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008636,Decreased GI Smooth Muscle Tone,PE
N0000008678,Decreased LES Tone,PE
N0000009022,Digestive/GI System Activity Alteration,PE
N0000009049,GI Smooth Muscle Tone Alteration,PE
N0000009755,Musculoskeletal Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
