concept_code,concept_name,class_type,concept_class_id,standard_concept
D007416,Intestinal Perforation,DISEASE,Leaf,C
D007417,Intestinal Polyps,DISEASE,SubClass,C
D007418,Intestinal Pseudo-Obstruction,DISEASE,SubClass,C
D007431,Intraoperative Complications,DISEASE,SubClass,C
D007439,"Introversion, Psychological",DISEASE,Leaf,C
D007443,Intussusception,DISEASE,Leaf,C
D007446,Chromosome Inversion,DISEASE,Leaf,C
D007499,Iris Diseases,DISEASE,SubClass,C
D007500,Iritis,DISEASE,Leaf,C
D007508,Irritable Mood,DISEASE,Leaf,C
D007511,Ischemia,DISEASE,SubClass,C
D007516,"Adenoma, Islet Cell",DISEASE,SubClass,C
D007562,Creutzfeldt-Jakob Syndrome,DISEASE,Leaf,C
D007565,Jaundice,DISEASE,SubClass,C
D007566,"Jaundice, Chronic Idiopathic",DISEASE,Leaf,C
D007567,"Jaundice, Neonatal",DISEASE,SubClass,C
D007569,Jaw Abnormalities,DISEASE,SubClass,C
D007570,Jaw Cysts,DISEASE,SubClass,C
D007571,Jaw Diseases,DISEASE,SubClass,C
D007572,Jaw Fractures,DISEASE,SubClass,C
D007573,Jaw Neoplasms,DISEASE,SubClass,C
D007575,"Jaw, Edentulous",DISEASE,SubClass,C
D007576,"Jaw, Edentulous, Partially",DISEASE,Leaf,C
D007578,Jealousy,DISEASE,Leaf,C
D007579,Jejunal Diseases,DISEASE,SubClass,C
D007580,Jejunal Neoplasms,DISEASE,Leaf,C
D007589,Job Syndrome,DISEASE,Leaf,C
D007592,Joint Diseases,DISEASE,SubClass,C
D007593,Joint Instability,DISEASE,Leaf,C
D007594,Joint Loose Bodies,DISEASE,Leaf,C
D007617,Kaposi Varicelliform Eruption,DISEASE,Leaf,C
D007619,Kartagener Syndrome,DISEASE,Leaf,C
D007625,Kearns-Sayre Syndrome,DISEASE,Leaf,C
D007627,Keloid,DISEASE,SubClass,C
D007634,Keratitis,DISEASE,SubClass,C
D007635,"Keratitis, Dendritic",DISEASE,Leaf,C
D007636,Keratoacanthoma,DISEASE,Leaf,C
D007637,Keratoconjunctivitis,DISEASE,SubClass,C
D007638,Keratoconjunctivitis Sicca,DISEASE,Leaf,C
D007639,"Keratoconjunctivitis, Infectious",DISEASE,Leaf,C
D007640,Keratoconus,DISEASE,Leaf,C
D007642,Keratosis,DISEASE,SubClass,C
D007644,Darier Disease,DISEASE,Leaf,C
D007645,"Keratoderma, Palmoplantar",DISEASE,SubClass,C
D007647,Kernicterus,DISEASE,Leaf,C
D007662,Ketosis,DISEASE,SubClass,C
D007669,Kidney Calculi,DISEASE,SubClass,C
D007673,Kidney Cortex Necrosis,DISEASE,Leaf,C
D007674,Kidney Diseases,DISEASE,SubClass,C
D007676,"Kidney Failure, Chronic",DISEASE,SubClass,C
D007680,Kidney Neoplasms,DISEASE,SubClass,C
D007681,Kidney Papillary Necrosis,DISEASE,Leaf,C
D007683,"Kidney Tubular Necrosis, Acute",DISEASE,Leaf,C
D007690,Polycystic Kidney Diseases,DISEASE,SubClass,C
D007691,Medullary Sponge Kidney,DISEASE,Leaf,C
D007697,Kinesics,DISEASE,SubClass,C
D007698,Kinesis,DISEASE,Leaf,C
D007706,Menkes Kinky Hair Syndrome,DISEASE,Leaf,C
D007710,Klebsiella Infections,DISEASE,SubClass,C
D007713,Klinefelter Syndrome,DISEASE,Leaf,C
D007714,Klippel-Feil Syndrome,DISEASE,Leaf,C
D007715,Klippel-Trenaunay-Weber Syndrome,DISEASE,Leaf,C
D007718,Knee Injuries,DISEASE,SubClass,C
D007722,"Health Knowledge, Attitudes, Practice",DISEASE,Leaf,C
D007724,Vulvar Lichen Sclerosus,DISEASE,Leaf,C
D007725,Krukenberg Tumor,DISEASE,Leaf,C
D007729,Kuru,DISEASE,Leaf,C
D007732,Kwashiorkor,DISEASE,Leaf,C
D007733,Kyasanur Forest Disease,DISEASE,Leaf,C
D007738,Kyphosis,DISEASE,SubClass,C
D007743,"Labor, Obstetric",DISEASE,SubClass,C
D007744,Obstetric Labor Complications,DISEASE,SubClass,C
D007745,Labor Onset,DISEASE,SubClass,C
D007746,Labor Presentation,DISEASE,SubClass,C
D007747,"Labor Stage, First",DISEASE,Leaf,C
D007748,"Labor Stage, Second",DISEASE,Leaf,C
D007749,"Labor Stage, Third",DISEASE,Leaf,C
D007752,"Obstetric Labor, Premature",DISEASE,SubClass,C
D007757,Laboratory Infection,DISEASE,Leaf,C
D007759,Labyrinth Diseases,DISEASE,SubClass,C
D007762,Labyrinthitis,DISEASE,Leaf,C
D007766,Lacrimal Apparatus Diseases,DISEASE,SubClass,C
D007767,Lacrimal Duct Obstruction,DISEASE,Leaf,C
D007774,Lactation,DISEASE,SubClass,C
D007775,Lactation Disorders,DISEASE,SubClass,C
D007787,Lactose Intolerance,DISEASE,Leaf,C
D007794,"Lameness, Animal",DISEASE,Leaf,C
D007802,Language,DISEASE,Leaf,C
D007804,Language Development,DISEASE,SubClass,C
D007805,Language Development Disorders,DISEASE,SubClass,C
D007806,Language Disorders,DISEASE,SubClass,C
D007815,Larva Migrans,DISEASE,SubClass,C
D007816,"Larva Migrans, Visceral",DISEASE,Leaf,C
D007818,Laryngeal Diseases,DISEASE,SubClass,C
D007819,Laryngeal Edema,DISEASE,Leaf,C
D007822,Laryngeal Neoplasms,DISEASE,Leaf,C
D007826,Laryngismus,DISEASE,Leaf,C
D007827,Laryngitis,DISEASE,SubClass,C
D007829,Laryngostenosis,DISEASE,Leaf,C
D007835,Lassa Fever,DISEASE,Leaf,C
D007837,"Latency Period, Psychological",DISEASE,Leaf,C
D007842,Lathyrism,DISEASE,Leaf,C
D007845,Laughter,DISEASE,Leaf,C
D007849,Laurence-Moon Syndrome,DISEASE,Leaf,C
D007855,Lead Poisoning,DISEASE,SubClass,C
D007857,Leadership,DISEASE,Leaf,C
D007859,Learning Disabilities,DISEASE,SubClass,C
D007863,Lecithin Cholesterol Acyltransferase Deficiency,DISEASE,Leaf,C
D007868,Leg Dermatoses,DISEASE,Leaf,C
D007869,Leg Injuries,DISEASE,SubClass,C
D007870,Leg Length Inequality,DISEASE,Leaf,C
D007871,Leg Ulcer,DISEASE,SubClass,C
D007873,Legg-Calve-Perthes Disease,DISEASE,Leaf,C
D007876,Legionellosis,DISEASE,SubClass,C
D007877,Legionnaires' Disease,DISEASE,Leaf,C
D007888,Leigh Disease,DISEASE,Leaf,C
D007889,Leiomyoma,DISEASE,SubClass,C
D007890,Leiomyosarcoma,DISEASE,Leaf,C
D007896,Leishmaniasis,DISEASE,SubClass,C
D007897,"Leishmaniasis, Mucocutaneous",DISEASE,Leaf,C
D007898,"Leishmaniasis, Visceral",DISEASE,Leaf,C
D007905,Lens Diseases,DISEASE,SubClass,C
D007906,Lens Subluxation,DISEASE,SubClass,C
D007911,Lentigo,DISEASE,SubClass,C
D007918,Leprosy,DISEASE,SubClass,C
D007922,Leptospirosis,DISEASE,SubClass,C
D007925,Leriche Syndrome,DISEASE,Leaf,C
D007926,Lesch-Nyhan Syndrome,DISEASE,Leaf,C
D007938,Leukemia,DISEASE,SubClass,C
D007939,Leukemia L1210,DISEASE,Leaf,C
D007940,Leukemia L5178,DISEASE,Leaf,C
D007941,Leukemia P388,DISEASE,Leaf,C
D007942,"Leukemia, Experimental",DISEASE,SubClass,C
D007943,"Leukemia, Hairy Cell",DISEASE,Leaf,C
D007945,"Leukemia, Lymphoid",DISEASE,SubClass,C
D007946,"Leukemia, Mast-Cell",DISEASE,Leaf,C
D007947,"Leukemia, Megakaryoblastic, Acute",DISEASE,Leaf,C
D007948,"Leukemia, Monocytic, Acute",DISEASE,Leaf,C
D007951,"Leukemia, Myeloid",DISEASE,SubClass,C
D007952,"Leukemia, Plasma Cell",DISEASE,Leaf,C
D007953,"Leukemia, Radiation-Induced",DISEASE,Leaf,C
D007955,Leukemoid Reaction,DISEASE,Leaf,C
D007960,Leukocyte Disorders,DISEASE,SubClass,C
D007964,Leukocytosis,DISEASE,SubClass,C
D007965,"Leukodystrophy, Globoid Cell",DISEASE,Leaf,C
D007966,"Leukodystrophy, Metachromatic",DISEASE,Leaf,C
D007967,"Leukoedema, Oral",DISEASE,Leaf,C
D007968,"Leukoencephalopathy, Progressive Multifocal",DISEASE,Leaf,C
D007969,"Leukomalacia, Periventricular",DISEASE,Leaf,C
D007970,Leukopenia,DISEASE,SubClass,C
D007971,Leukoplakia,DISEASE,SubClass,C
D007972,"Leukoplakia, Oral",DISEASE,SubClass,C
D007973,Leukorrhea,DISEASE,Leaf,C
D007979,Levocardia,DISEASE,Leaf,C
D007984,Leydig Cell Tumor,DISEASE,Leaf,C
D008010,Lichen Planus,DISEASE,SubClass,C
D008016,Life Change Events,DISEASE,Leaf,C
D008019,Life Style,DISEASE,SubClass,C
D008039,Linitis Plastica,DISEASE,Leaf,C
D008047,Lip Diseases,DISEASE,SubClass,C
D008048,Lip Neoplasms,DISEASE,Leaf,C
D008052,"Lipid Metabolism, Inborn Errors",DISEASE,SubClass,C
D008059,Mucopolysaccharidosis I,DISEASE,Leaf,C
D008060,Lipodystrophy,DISEASE,SubClass,C
D008061,Whipple Disease,DISEASE,Leaf,C
D008064,Lipidoses,DISEASE,SubClass,C
D008065,Lipoid Proteinosis of Urbach and Wiethe,DISEASE,Leaf,C
D008067,Lipoma,DISEASE,SubClass,C
D008068,Lipomatosis,DISEASE,SubClass,C
D008069,"Lipomatosis, Multiple Symmetrical",DISEASE,Leaf,C
D008072,Hyperlipoproteinemia Type I,DISEASE,Leaf,C
D008080,Liposarcoma,DISEASE,SubClass,C
D008088,Listeriosis,DISEASE,SubClass,C
D008098,Litter Size,DISEASE,Leaf,C
D008100,Liver Abscess,DISEASE,SubClass,C
D008101,"Liver Abscess, Amebic",DISEASE,Leaf,C
D008103,Liver Cirrhosis,DISEASE,SubClass,C
D008104,"Liver Cirrhosis, Alcoholic",DISEASE,Leaf,C
D008105,"Liver Cirrhosis, Biliary",DISEASE,Leaf,C
D008106,"Liver Cirrhosis, Experimental",DISEASE,Leaf,C
D008107,Liver Diseases,DISEASE,SubClass,C
D008108,"Liver Diseases, Alcoholic",DISEASE,SubClass,C
D008109,"Liver Diseases, Parasitic",DISEASE,SubClass,C
D008113,Liver Neoplasms,DISEASE,SubClass,C
D008114,"Liver Neoplasms, Experimental",DISEASE,Leaf,C
D008118,Loiasis,DISEASE,Leaf,C
D008132,Loneliness,DISEASE,Leaf,C
D008133,Long QT Syndrome,DISEASE,SubClass,C
D008141,Lordosis,DISEASE,Leaf,C
D008146,Louping Ill,DISEASE,Leaf,C
D008149,Love,DISEASE,Leaf,C
D008151,Lown-Ganong-Levine Syndrome,DISEASE,Leaf,C
D008158,Ludwig's Angina,DISEASE,Leaf,C
D008166,Lumpy Skin Disease,DISEASE,Leaf,C
D008169,Lung Abscess,DISEASE,Leaf,C
D008171,Lung Diseases,DISEASE,SubClass,C
D008172,"Lung Diseases, Fungal",DISEASE,SubClass,C
D008173,"Lung Diseases, Obstructive",DISEASE,SubClass,C
D008174,"Lung Diseases, Parasitic",DISEASE,SubClass,C
D008175,Lung Neoplasms,DISEASE,SubClass,C
D008177,Lupus Vulgaris,DISEASE,Leaf,C
D008178,"Lupus Erythematosus, Cutaneous",DISEASE,SubClass,C
D008179,"Lupus Erythematosus, Discoid",DISEASE,SubClass,C
D008180,"Lupus Erythematosus, Systemic",DISEASE,SubClass,C
D008181,Lupus Nephritis,DISEASE,Leaf,C
D008183,Luteal Phase,DISEASE,Leaf,C
D008185,Lutembacher Syndrome,DISEASE,Leaf,C
D008192,Deception,DISEASE,SubClass,C
D008193,Lyme Disease,DISEASE,SubClass,C
D008199,Lymphadenitis,DISEASE,SubClass,C
D008200,Lymphangiectasis,DISEASE,SubClass,C
D008201,"Lymphangiectasis, Intestinal",DISEASE,Leaf,C
D008202,Lymphangioma,DISEASE,SubClass,C
D008203,Lymphangiomyoma,DISEASE,SubClass,C
D008204,Lymphangiosarcoma,DISEASE,Leaf,C
D008205,Lymphangitis,DISEASE,Leaf,C
D008206,Lymphatic Diseases,DISEASE,SubClass,C
D008207,Lymphatic Metastasis,DISEASE,Leaf,C
D008209,Lymphedema,DISEASE,SubClass,C
D008210,Lymphocele,DISEASE,Leaf,C
D008211,Lymphocyte Cooperation,DISEASE,Leaf,C
D008213,Lymphocyte Activation,DISEASE,SubClass,C
D008216,Lymphocytic Choriomeningitis,DISEASE,Leaf,C
D008218,Lymphocytosis,DISEASE,Leaf,C
D008219,Lymphogranuloma Venereum,DISEASE,Leaf,C
D008223,Lymphoma,DISEASE,SubClass,C
D008224,"Lymphoma, Follicular",DISEASE,Leaf,C
D008228,"Lymphoma, Non-Hodgkin",DISEASE,SubClass,C
D008230,Lymphomatoid Granulomatosis,DISEASE,Leaf,C
D008231,Lymphopenia,DISEASE,SubClass,C
D008232,Lymphoproliferative Disorders,DISEASE,SubClass,C
D008257,Machiavellianism,DISEASE,Leaf,C
D008258,Waldenstrom Macroglobulinemia,DISEASE,Leaf,C
D008260,Macroglossia,DISEASE,Leaf,C
D008262,Macrophage Activation,DISEASE,Leaf,C
D008265,Macrostomia,DISEASE,Leaf,C
D008268,Macular Degeneration,DISEASE,SubClass,C
D008269,Macular Edema,DISEASE,Leaf,C
D008271,Mycetoma,DISEASE,Leaf,C
D008275,Magnesium Deficiency,DISEASE,Leaf,C
D008285,Major Histocompatibility Complex,DISEASE,SubClass,C
D008286,Malabsorption Syndromes,DISEASE,SubClass,C
D008287,Malacoplakia,DISEASE,Leaf,C
D008288,Malaria,DISEASE,SubClass,C
D008289,"Malaria, Avian",DISEASE,Leaf,C
D008303,Malignant Carcinoid Syndrome,DISEASE,SubClass,C
D008304,Malignant Catarrh,DISEASE,Leaf,C
D008305,Malignant Hyperthermia,DISEASE,Leaf,C
D008306,Malingering,DISEASE,Leaf,C
D008309,Mallory-Weiss Syndrome,DISEASE,Leaf,C
D008310,Malocclusion,DISEASE,SubClass,C
D008311,"Malocclusion, Angle Class I",DISEASE,Leaf,C
D008312,"Malocclusion, Angle Class II",DISEASE,SubClass,C
D008313,"Malocclusion, Angle Class III",DISEASE,Leaf,C
D008325,"Mammary Neoplasms, Experimental",DISEASE,Leaf,C
D008336,Mandibular Diseases,DISEASE,SubClass,C
D008337,Mandibular Fractures,DISEASE,Leaf,C
D008338,Mandibular Injuries,DISEASE,Leaf,C
D008339,Mandibular Neoplasms,DISEASE,Leaf,C
D008342,Mandibulofacial Dysostosis,DISEASE,SubClass,C
D008363,alpha-Mannosidosis,DISEASE,Leaf,C
D008368,Mansonelliasis,DISEASE,Leaf,C
D008369,Manual Communication,DISEASE,SubClass,C
D008375,Maple Syrup Urine Disease,DISEASE,Leaf,C
D008379,Marburg Virus Disease,DISEASE,Leaf,C
D008380,Marek Disease,DISEASE,Leaf,C
D008382,Marfan Syndrome,DISEASE,Leaf,C
D008385,Marijuana Smoking,DISEASE,Leaf,C
D008393,Marriage,DISEASE,Leaf,C
D008398,Masochism,DISEASE,Leaf,C
D008399,Mass Behavior,DISEASE,Leaf,C
D008413,Mastitis,DISEASE,SubClass,C
D008414,"Mastitis, Bovine",DISEASE,Leaf,C
D008415,Mastocytosis,DISEASE,SubClass,C
D008417,Mastoiditis,DISEASE,Leaf,C
D008418,Masturbation,DISEASE,Leaf,C
D008423,Maternal Age,DISEASE,Leaf,C
D008425,Maternal Behavior,DISEASE,SubClass,C
D008426,Maternal Deprivation,DISEASE,Leaf,C
D008431,Maternal-Fetal Exchange,DISEASE,Leaf,C
D008439,Maxillary Diseases,DISEASE,SubClass,C
D008440,Maxillary Fractures,DISEASE,Leaf,C
D008441,Maxillary Neoplasms,DISEASE,Leaf,C
D008444,Maxillary Sinus Neoplasms,DISEASE,Leaf,C
D008446,Maxillofacial Injuries,DISEASE,SubClass,C
D008457,Measles,DISEASE,SubClass,C
D008467,Meckel Diverticulum,DISEASE,Leaf,C
D008471,Meconium Aspiration Syndrome,DISEASE,Leaf,C
D008476,Mediastinal Cyst,DISEASE,Leaf,C
D008477,Mediastinal Diseases,DISEASE,SubClass,C
D008478,Mediastinal Emphysema,DISEASE,Leaf,C
D008479,Mediastinal Neoplasms,DISEASE,Leaf,C
D008480,Mediastinitis,DISEASE,Leaf,C
D008527,Medulloblastoma,DISEASE,Leaf,C
D008531,Megacolon,DISEASE,SubClass,C
D008532,"Megacolon, Toxic",DISEASE,Leaf,C
D008538,Meige Syndrome,DISEASE,Leaf,C
D008539,Meigs Syndrome,DISEASE,Leaf,C
D008545,Melanoma,DISEASE,SubClass,C
D008546,"Melanoma, Experimental",DISEASE,Leaf,C
D008548,Melanosis,DISEASE,SubClass,C
D008551,Melena,DISEASE,Leaf,C
D008554,Melioidosis,DISEASE,Leaf,C
D008556,Melkersson-Rosenthal Syndrome,DISEASE,Leaf,C
D008557,Melorheostosis,DISEASE,Leaf,C
D008569,Memory Disorders,DISEASE,SubClass,C
D008572,Menarche,DISEASE,Leaf,C
D008575,Meniere Disease,DISEASE,Leaf,C
D008577,Meningeal Neoplasms,DISEASE,SubClass,C
D008579,Meningioma,DISEASE,Leaf,C
D008580,Meningism,DISEASE,Leaf,C
D008581,Meningitis,DISEASE,SubClass,C
D008582,"Meningitis, Aseptic",DISEASE,Leaf,C
D008583,"Meningitis, Haemophilus",DISEASE,Leaf,C
D008584,"Meningitis, Listeria",DISEASE,Leaf,C
D008585,"Meningitis, Meningococcal",DISEASE,SubClass,C
D008586,"Meningitis, Pneumococcal",DISEASE,Leaf,C
D008587,"Meningitis, Viral",DISEASE,SubClass,C
D008588,Meningocele,DISEASE,Leaf,C
D008589,Meningococcal Infections,DISEASE,SubClass,C
D008590,Meningoencephalitis,DISEASE,SubClass,C
D008591,Meningomyelocele,DISEASE,Leaf,C
D008593,Menopause,DISEASE,SubClass,C
D008594,"Menopause, Premature",DISEASE,Leaf,C
D008595,Menorrhagia,DISEASE,Leaf,C
D008597,Menstrual Cycle,DISEASE,SubClass,C
D008598,Menstruation,DISEASE,Leaf,C
D008599,Menstruation Disturbances,DISEASE,SubClass,C
D008607,Intellectual Disability,DISEASE,SubClass,C
D008630,Mercury Poisoning,DISEASE,SubClass,C
D008637,Mesenchymoma,DISEASE,Leaf,C
D008639,Mesenteric Cyst,DISEASE,Leaf,C
D008640,Mesenteric Lymphadenitis,DISEASE,Leaf,C
D008641,Mesenteric Vascular Occlusion,DISEASE,Leaf,C
D008644,Mesial Movement of Teeth,DISEASE,Leaf,C
D008649,Mesonephroma,DISEASE,SubClass,C
D008654,Mesothelioma,DISEASE,SubClass,C
D008659,Metabolic Diseases,DISEASE,SubClass,C
D008661,"Metabolism, Inborn Errors",DISEASE,SubClass,C
D008664,"Metal Metabolism, Inborn Errors",DISEASE,SubClass,C
D008679,Metaplasia,DISEASE,SubClass,C
D008686,Metestrus,DISEASE,Leaf,C
D008708,Methemoglobinemia,DISEASE,Leaf,C
D008796,Metrorrhagia,DISEASE,Leaf,C
D008831,Microcephaly,DISEASE,SubClass,C
D008844,Micrognathism,DISEASE,Leaf,C
D008850,Microphthalmos,DISEASE,Leaf,C
D008865,Microstomia,DISEASE,Leaf,C
D008875,Middle Aged,DISEASE,Leaf,C
D008878,Middle Lobe Syndrome,DISEASE,Leaf,C
D008881,Migraine Disorders,DISEASE,SubClass,C
D008882,Mikulicz' Disease,DISEASE,Leaf,C
D008883,Miliaria,DISEASE,SubClass,C
D008893,Milk Ejection,DISEASE,Leaf,C
D008912,Minor Histocompatibility Loci,DISEASE,Leaf,C
D008924,Mite Infestations,DISEASE,SubClass,C
D008944,Mitral Valve Insufficiency,DISEASE,Leaf,C
D008945,Mitral Valve Prolapse,DISEASE,Leaf,C
D008946,Mitral Valve Stenosis,DISEASE,Leaf,C
D008947,Mixed Connective Tissue Disease,DISEASE,Leaf,C
D008949,"Adenoma, Pleomorphic",DISEASE,Leaf,C
D008976,Molluscum Contagiosum,DISEASE,Leaf,C
D008989,Monieziasis,DISEASE,Leaf,C
D008992,Monkey Diseases,DISEASE,SubClass,C
D008998,Monoclonal Gammopathy of Undetermined Significance,DISEASE,SubClass,C
D009006,Monosomy,DISEASE,SubClass,C
D009008,"Abnormalities, Severe Teratoid",DISEASE,SubClass,C
D009011,Monteggia's Fracture,DISEASE,Leaf,C
D009013,Morale,DISEASE,SubClass,C
D009014,Morals,DISEASE,SubClass,C
D009021,Morphine Dependence,DISEASE,Leaf,C
D009034,Mother-Child Relations,DISEASE,SubClass,C
D009035,Mothers,DISEASE,Leaf,C
D009041,Motion Sickness,DISEASE,SubClass,C
D009042,Motivation,DISEASE,SubClass,C
D009043,Motor Activity,DISEASE,SubClass,C
D009050,"Fluorosis, Dental",DISEASE,Leaf,C
D009056,Mouth Abnormalities,DISEASE,SubClass,C
D009057,Stomatognathic Diseases,DISEASE,SubClass,C
D009058,Mouth Breathing,DISEASE,Leaf,C
D009059,Mouth Diseases,DISEASE,SubClass,C
D009062,Mouth Neoplasms,DISEASE,SubClass,C
D009066,"Mouth, Edentulous",DISEASE,SubClass,C
D009069,Movement Disorders,DISEASE,SubClass,C
D009072,Moyamoya Disease,DISEASE,Leaf,C
D009078,Mucocele,DISEASE,Leaf,C
D009080,Mucocutaneous Lymph Node Syndrome,DISEASE,Leaf,C
D009081,Mucolipidoses,DISEASE,Leaf,C
D009083,Mucopolysaccharidoses,DISEASE,SubClass,C
D009084,Mucopolysaccharidosis III,DISEASE,Leaf,C
D009085,Mucopolysaccharidosis IV,DISEASE,Leaf,C
D009087,Mucopolysaccharidosis VI,DISEASE,Leaf,C
D009091,Mucormycosis,DISEASE,Leaf,C
D009100,Multiple Carboxylase Deficiency,DISEASE,SubClass,C
D009101,Multiple Myeloma,DISEASE,SubClass,C
D009102,Multiple Organ Failure,DISEASE,Leaf,C
D009103,Multiple Sclerosis,DISEASE,SubClass,C
D009104,Multiple Trauma,DISEASE,SubClass,C
D009105,Dissociative Identity Disorder,DISEASE,Leaf,C
D009107,Mumps,DISEASE,Leaf,C
D009110,Munchausen Syndrome,DISEASE,Leaf,C
D009120,Muscle Cramp,DISEASE,Leaf,C
D009122,Muscle Hypertonia,DISEASE,SubClass,C
D009123,Muscle Hypotonia,DISEASE,Leaf,C
D009127,Muscle Rigidity,DISEASE,Leaf,C
D009128,Muscle Spasticity,DISEASE,Leaf,C
D009133,Muscular Atrophy,DISEASE,SubClass,C
D009134,"Muscular Atrophy, Spinal",DISEASE,SubClass,C
D009135,Muscular Diseases,DISEASE,SubClass,C
D009136,Muscular Dystrophies,DISEASE,SubClass,C
D009137,"Muscular Dystrophy, Animal",DISEASE,SubClass,C
D009139,Musculoskeletal Abnormalities,DISEASE,SubClass,C
D009140,Musculoskeletal Diseases,DISEASE,SubClass,C
D009145,Mushroom Poisoning,DISEASE,Leaf,C
D009155,Mutism,DISEASE,Leaf,C
D009157,Myasthenia Gravis,DISEASE,SubClass,C
D009164,Mycobacterium Infections,DISEASE,SubClass,C
D009165,"Mycobacterium Infections, Nontuberculous",DISEASE,SubClass,C
D009175,Mycoplasma Infections,DISEASE,SubClass,C
D009180,Mycoplasmatales Infections,DISEASE,SubClass,C
D009181,Mycoses,DISEASE,SubClass,C
D009182,Mycosis Fungoides,DISEASE,SubClass,C
D009187,Myelitis,DISEASE,SubClass,C
D009188,"Myelitis, Transverse",DISEASE,SubClass,C
D009190,Myelodysplastic Syndromes,DISEASE,SubClass,C
D009196,Myeloproliferative Disorders,DISEASE,SubClass,C
D009198,Myiasis,DISEASE,SubClass,C
D009202,Cardiomyopathies,DISEASE,SubClass,C
D009203,Myocardial Infarction,DISEASE,SubClass,C
D009205,Myocarditis,DISEASE,Leaf,C
D009207,Myoclonus,DISEASE,SubClass,C
D009208,Myoepithelioma,DISEASE,Leaf,C
D009209,Myofascial Pain Syndromes,DISEASE,SubClass,C
D009212,Myoglobinuria,DISEASE,Leaf,C
D009214,Myoma,DISEASE,SubClass,C
D009216,Myopia,DISEASE,SubClass,C
D009217,Myosarcoma,DISEASE,SubClass,C
D009220,Myositis,DISEASE,SubClass,C
D009221,Myositis Ossificans,DISEASE,Leaf,C
D009222,Myotonia,DISEASE,Leaf,C
D009223,Myotonic Dystrophy,DISEASE,Leaf,C
D009224,Myotonia Congenita,DISEASE,Leaf,C
D009230,Myxedema,DISEASE,Leaf,C
D009232,Myxoma,DISEASE,SubClass,C
D009234,"Myxomatosis, Infectious",DISEASE,Leaf,C
D009236,Myxosarcoma,DISEASE,Leaf,C
D009259,Nail Biting,DISEASE,Leaf,C
D009260,Nail Diseases,DISEASE,SubClass,C
D009261,Nail-Patella Syndrome,DISEASE,Leaf,C
D009263,"Nails, Ingrown",DISEASE,Leaf,C
D009264,"Nails, Malformed",DISEASE,SubClass,C
D009265,Nairobi Sheep Disease,DISEASE,Leaf,C
D009273,Age Groups,DISEASE,SubClass,C
D009290,Narcolepsy,DISEASE,SubClass,C
D009293,Opioid-Related Disorders,DISEASE,SubClass,C
D009298,Nasal Polyps,DISEASE,Leaf,C
D009302,Nasopharyngeal Diseases,DISEASE,SubClass,C
D009303,Nasopharyngeal Neoplasms,DISEASE,SubClass,C
D009304,Nasopharyngitis,DISEASE,Leaf,C
D009321,Natural Childbirth,DISEASE,Leaf,C
D009325,Nausea,DISEASE,SubClass,C
D009332,Necatoriasis,DISEASE,Leaf,C
D009335,Necrobiosis Lipoidica,DISEASE,Leaf,C
D009336,Necrosis,DISEASE,SubClass,C
D009341,Negativism,DISEASE,Leaf,C
D009347,Nelson Syndrome,DISEASE,Leaf,C
D009349,Nematode Infections,DISEASE,SubClass,C
D009357,Neonatal Abstinence Syndrome,DISEASE,Leaf,C
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE,SubClass,C
D009360,"Neoplastic Cells, Circulating",DISEASE,Leaf,C
D009361,Neoplasm Invasiveness,DISEASE,SubClass,C
D009362,Neoplasm Metastasis,DISEASE,SubClass,C
D009364,"Neoplasm Recurrence, Local",DISEASE,Leaf,C
D009365,"Neoplasm Regression, Spontaneous",DISEASE,Leaf,C
D009366,Neoplasm Seeding,DISEASE,Leaf,C
D009369,Neoplasms,DISEASE,SubClass,C
D009370,Neoplasms by Histologic Type,DISEASE,SubClass,C
D009371,Neoplasms by Site,DISEASE,SubClass,C
D009372,"Neoplasms, Connective Tissue",DISEASE,SubClass,C
D009373,"Neoplasms, Germ Cell and Embryonal",DISEASE,SubClass,C
D009374,"Neoplasms, Experimental",DISEASE,SubClass,C
D009375,"Neoplasms, Glandular and Epithelial",DISEASE,SubClass,C
D009376,"Neoplasms, Hormone-Dependent",DISEASE,Leaf,C
D009377,Multiple Endocrine Neoplasia,DISEASE,SubClass,C
D009378,"Neoplasms, Multiple Primary",DISEASE,SubClass,C
D009379,"Neoplasms, Muscle Tissue",DISEASE,SubClass,C
D009380,"Neoplasms, Nerve Tissue",DISEASE,SubClass,C
D009381,"Neoplasms, Radiation-Induced",DISEASE,SubClass,C
D009382,"Neoplasms, Unknown Primary",DISEASE,Leaf,C
D009383,"Neoplasms, Vascular Tissue",DISEASE,SubClass,C
D009384,Paraneoplastic Endocrine Syndromes,DISEASE,SubClass,C
D009385,Neoplastic Processes,DISEASE,SubClass,C
D009386,"Neoplastic Syndromes, Hereditary",DISEASE,SubClass,C
D009389,"Neovascularization, Pathologic",DISEASE,SubClass,C
D009393,Nephritis,DISEASE,SubClass,C
D009394,"Nephritis, Hereditary",DISEASE,Leaf,C
D009395,"Nephritis, Interstitial",DISEASE,SubClass,C
D009396,Wilms Tumor,DISEASE,SubClass,C
D009397,Nephrocalcinosis,DISEASE,Leaf,C
D009400,Nephrosclerosis,DISEASE,Leaf,C
D009401,Nephrosis,DISEASE,SubClass,C
D009402,"Nephrosis, Lipoid",DISEASE,Leaf,C
